Course,Section,Credits,Start Time,End Time,Day,Location
0700 - TS 098 Introduction to College Essays,A   ,5.0,61,67,4,BAK 205
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,1,BAK 201
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,2,BAK 201
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,3,BAK 201
0706 - TS 098 Introduction to College Essays,C   ,5.0,75,81,4,BAK 201
0702 - TS 098 Introduction to College Essays,MO3 ,5.0,110,123,2,TYE 303
0702 - TS 098 Introduction to College Essays,MO3 ,5.0,110,123,4,TYE 303
8400 - WELD 101 Introduction to Welding,HY  ,5.0,49,61,1,AMT 124
8400 - WELD 101 Introduction to Welding,HY  ,5.0,49,61,3,AMT 124
8402 - WELD 150 Blueprint Reading for Industry,IB  ,5.0,73,85,2,AMT 156
8402 - WELD 150 Blueprint Reading for Industry,IB  ,5.0,73,85,4,AMT 156
8404 - WELD 150 Blueprint Reading for Industry,T   ,5.0,101,115,2,AMT 202
8404 - WELD 150 Blueprint Reading for Industry,T   ,5.0,101,115,4,AMT 202
8502 - WELD 213 Practical Fabrication and Advanced Welding Techniques,C   ,5.0,92,105,1,AMT 156
8502 - WELD 213 Practical Fabrication and Advanced Welding Techniques,C   ,5.0,92,105,2,AMT 156
8502 - WELD 213 Practical Fabrication and Advanced Welding Techniques,C   ,5.0,92,105,3,AMT 156
8502 - WELD 213 Practical Fabrication and Advanced Welding Techniques,C   ,5.0,92,105,4,AMT 156
8525 - WELD 216 Advanced TIG Welding,A   ,3.0,73,83,1,AMT 126
8525 - WELD 216 Advanced TIG Welding,A   ,3.0,73,83,2,AMT 126
8525 - WELD 216 Advanced TIG Welding,A   ,3.0,73,83,3,AMT 126
8540 - WELD 225 Welding Skills Building,T   ,2.0,103,113,2,AMT 126
8540 - WELD 225 Welding Skills Building,T   ,2.0,103,113,4,AMT 126
8542 - WELD 226 Welding Skills Building 2,T   ,2.0,103,113,2,AMT 126
8542 - WELD 226 Welding Skills Building 2,T   ,2.0,103,113,4,AMT 126
8549 - WELD 287 CNC Waterjet Cutting,S   ,5.0,115,140,2,AMT 124
8549 - WELD 287 CNC Waterjet Cutting,S   ,5.0,115,140,4,AMT 124
