Course,Section,Credits,Start Time,End Time,Day,Location
2668 - CMST& 220 Public Speaking,MO  ,5.0,49,62,1,TYE 303
2668 - CMST& 220 Public Speaking,MO  ,5.0,49,62,3,TYE 303
2678 - CMST& 220 Public Speaking,S   ,5.0,103,116,2,GWH 372
2678 - CMST& 220 Public Speaking,S   ,5.0,103,116,4,GWH 372
2680 - CMST& 220 Public Speaking,T   ,5.0,117,130,1,GWH 372
2680 - CMST& 220 Public Speaking,T   ,5.0,117,130,3,GWH 372
2684 - CMST& 230 Small Group Communication,HY  ,5.0,61,72,1,GWH 268
2684 - CMST& 230 Small Group Communication,HY  ,5.0,61,72,3,GWH 268
0778 - COLL 101 College Success,B   ,2.0,48,53,2,GWH 168
0778 - COLL 101 College Success,B   ,2.0,48,53,4,GWH 168
0786 - COLL 101 College Success,F   ,2.0,55,60,1,GWH 366
0786 - COLL 101 College Success,F   ,2.0,55,60,2,GWH 366
0786 - COLL 101 College Success,F   ,2.0,55,60,3,GWH 366
0786 - COLL 101 College Success,F   ,2.0,55,60,4,GWH 366
0752 - COLL 101 College Success,HY3 ,2.0,56,74,2,GWH 278
0752 - COLL 101 College Success,HY3 ,2.0,56,74,4,GWH 278
0797 - COLL 101 College Success,M   ,2.0,75,86,2,MON 120
0797 - COLL 101 College Success,M   ,2.0,75,86,4,MON 120
0758 - COLL 101 College Success,MOH ,2.0,77,84,2,TYE 302
0758 - COLL 101 College Success,MOH ,2.0,77,84,4,TYE 302
0800 - COLL 101 College Success,O   ,2.0,75,86,2,MON 120
0800 - COLL 101 College Success,O   ,2.0,75,86,4,MON 120
0803 - COLL 101 College Success,P   ,2.0,82,88,2,GWH 166
0803 - COLL 101 College Success,P   ,2.0,82,88,4,GWH 166
0814 - COLL 101 College Success,T   ,2.0,97,102,1,GWH 166
0814 - COLL 101 College Success,T   ,2.0,97,102,3,GWH 166
0816 - COLL 101 College Success,U   ,2.0,104,114,2,GWH 166
"2928 - COSMT 112 Salon Safety, Chemistry, Electricity and Physiology",HY  ,5.0,49,59,2,COS 112
2932 - COSMT 120 Cosmetology Compendium,HY  ,2.0,77,85,2,COS 104
2939 - COSMT 201 Cosmetology Basic Skills and Salon Practice,A   ,15.0,49,97,1,COS 104
2939 - COSMT 201 Cosmetology Basic Skills and Salon Practice,A   ,15.0,49,97,3,COS 104
2939 - COSMT 201 Cosmetology Basic Skills and Salon Practice,A   ,15.0,49,97,4,COS 104
2939 - COSMT 201 Cosmetology Basic Skills and Salon Practice,A   ,15.0,49,97,5,COS 104
2941 - COSMT 201 Cosmetology Basic Skills and Salon Practice,C   ,15.0,49,73,1,COS 104
2941 - COSMT 201 Cosmetology Basic Skills and Salon Practice,C   ,15.0,49,73,5,COS 104
2946 - COSMT 204 Cosmetology Lab & Shop Practice IV,A   ,19.0,49,97,1,COS 104
2946 - COSMT 204 Cosmetology Lab & Shop Practice IV,A   ,19.0,49,97,2,COS 104
2946 - COSMT 204 Cosmetology Lab & Shop Practice IV,A   ,19.0,49,97,3,COS 104
2946 - COSMT 204 Cosmetology Lab & Shop Practice IV,A   ,19.0,49,97,5,COS 104
2947 - COSMT 204 Cosmetology Lab & Shop Practice IV,B   ,19.0,49,109,2,COS 104
2947 - COSMT 204 Cosmetology Lab & Shop Practice IV,B   ,19.0,49,109,4,COS 104
2947 - COSMT 204 Cosmetology Lab & Shop Practice IV,B   ,19.0,49,109,7,COS 104
2950 - COSMT 206 Cosmetology Lab & Shop Practice VI,A   ,17.5,49,97,1,COS 104
2950 - COSMT 206 Cosmetology Lab & Shop Practice VI,A   ,17.5,49,97,2,COS 104
2950 - COSMT 206 Cosmetology Lab & Shop Practice VI,A   ,17.5,49,97,3,COS 104
2950 - COSMT 206 Cosmetology Lab & Shop Practice VI,A   ,17.5,49,97,5,COS 104
2951 - COSMT 206 Cosmetology Lab & Shop Practice VI,B   ,17.5,49,109,7,COS 104
2822 - CS 110 Introduction to Computer Science,B   ,5.0,51,59,1,SHK 228
2822 - CS 110 Introduction to Computer Science,B   ,5.0,51,59,2,SHK 228
2822 - CS 110 Introduction to Computer Science,B   ,5.0,51,59,3,SHK 228
2822 - CS 110 Introduction to Computer Science,B   ,5.0,51,59,4,SHK 228
2824 - CS 110 Introduction to Computer Science,C   ,5.0,61,69,1,SHK 233
2824 - CS 110 Introduction to Computer Science,C   ,5.0,61,69,2,SHK 233
2824 - CS 110 Introduction to Computer Science,C   ,5.0,61,69,3,SHK 233
2824 - CS 110 Introduction to Computer Science,C   ,5.0,61,69,4,SHK 233
2828 - CS 110 Introduction to Computer Science,S   ,5.0,103,119,2,SHK 233
2828 - CS 110 Introduction to Computer Science,S   ,5.0,103,119,4,SHK 233
2840 - CS 132 Computer Science II C++,A   ,5.0,75,91,2,SHK 233
2840 - CS 132 Computer Science II C++,A   ,5.0,75,91,4,SHK 233
2850 - CS 260 Introduction to Computer Architecture,A   ,5.0,75,91,2,SHK 226
2850 - CS 260 Introduction to Computer Architecture,A   ,5.0,75,91,4,SHK 226
2830 - CS& 131 Computer Science I C++,A   ,5.0,61,69,1,SHK 226
2830 - CS& 131 Computer Science I C++,A   ,5.0,61,69,2,SHK 226
2830 - CS& 131 Computer Science I C++,A   ,5.0,61,69,3,SHK 226
2830 - CS& 131 Computer Science I C++,A   ,5.0,61,69,4,SHK 226
2832 - CS& 131 Computer Science I C++,B   ,5.0,75,91,1,SHK 226
2832 - CS& 131 Computer Science I C++,B   ,5.0,75,91,3,SHK 226
2838 - CS& 131 Computer Science I C++,S   ,5.0,103,119,1,SHK 233
2838 - CS& 131 Computer Science I C++,S   ,5.0,103,119,3,SHK 233
2844 - CS& 141 Computer Science I Java,A   ,5.0,75,91,1,SHK 233
2844 - CS& 141 Computer Science I Java,A   ,5.0,75,91,3,SHK 233
2705 - CT 101 Introduction to Composites,S   ,5.0,103,122,1,AMT 140
2705 - CT 101 Introduction to Composites,S   ,5.0,103,122,3,AMT 140
2708 - CT 102 Composite Technology 1,A   ,20.0,47,81,1,AMT 140
2708 - CT 102 Composite Technology 1,A   ,20.0,47,81,2,AMT 140
2708 - CT 102 Composite Technology 1,A   ,20.0,47,81,3,AMT 140
2708 - CT 102 Composite Technology 1,A   ,20.0,47,81,4,AMT 140
0868 - DEVED 096 Computer Comfort,A   ,5.0,75,81,1,RAI 203
0868 - DEVED 096 Computer Comfort,A   ,5.0,75,81,2,RAI 203
0868 - DEVED 096 Computer Comfort,A   ,5.0,75,81,3,RAI 203
0868 - DEVED 096 Computer Comfort,A   ,5.0,75,81,4,RAI 203
0870 - DEVED 099 Bridge Learning Modules,A   ,2.0,82,87,1,RAI 205
0870 - DEVED 099 Bridge Learning Modules,A   ,2.0,82,87,2,RAI 205
0870 - DEVED 099 Bridge Learning Modules,A   ,2.0,82,87,3,RAI 205
0870 - DEVED 099 Bridge Learning Modules,A   ,2.0,82,87,4,RAI 205
0874 - DEVED 100 Sharpening Your Study Skills,A   ,2.0,82,87,1,RAI 205
0874 - DEVED 100 Sharpening Your Study Skills,A   ,2.0,82,87,2,RAI 205
0874 - DEVED 100 Sharpening Your Study Skills,A   ,2.0,82,87,3,RAI 205
0874 - DEVED 100 Sharpening Your Study Skills,A   ,2.0,82,87,4,RAI 205
0876 - DEVED 100 Sharpening Your Study Skills,B   ,2.0,82,87,1,RAI 205
0876 - DEVED 100 Sharpening Your Study Skills,B   ,2.0,82,87,2,RAI 205
0876 - DEVED 100 Sharpening Your Study Skills,B   ,2.0,82,87,3,RAI 205
0876 - DEVED 100 Sharpening Your Study Skills,B   ,2.0,82,87,4,RAI 205
0888 - DEVED 104 Reading and Thinking for Academics II,A   ,5.0,54,60,1,BAK 205
0888 - DEVED 104 Reading and Thinking for Academics II,A   ,5.0,54,60,2,BAK 205
0888 - DEVED 104 Reading and Thinking for Academics II,A   ,5.0,54,60,3,BAK 205
0888 - DEVED 104 Reading and Thinking for Academics II,A   ,5.0,54,60,4,BAK 205
"3180 - DRMA 100 Rehearsal, Production and Performance",A   ,5.0,82,97,1,BAK 120
"3180 - DRMA 100 Rehearsal, Production and Performance",A   ,5.0,82,97,2,BAK 120
"3180 - DRMA 100 Rehearsal, Production and Performance",A   ,5.0,82,97,3,BAK 120
"3180 - DRMA 100 Rehearsal, Production and Performance",A   ,5.0,82,97,4,BAK 120
3182 - DRMA 102 Beginning Acting,HY  ,5.0,61,66,1,BAK 120
3182 - DRMA 102 Beginning Acting,HY  ,5.0,61,66,2,BAK 120
3182 - DRMA 102 Beginning Acting,HY  ,5.0,61,66,3,BAK 120
3182 - DRMA 102 Beginning Acting,HY  ,5.0,61,66,4,BAK 120
3184 - DRMA 130 Improvisation and Sketch Comedy,HY  ,5.0,68,73,1,BAK 120
3184 - DRMA 130 Improvisation and Sketch Comedy,HY  ,5.0,68,73,2,BAK 120
3184 - DRMA 130 Improvisation and Sketch Comedy,HY  ,5.0,68,73,3,BAK 120
3184 - DRMA 130 Improvisation and Sketch Comedy,HY  ,5.0,68,73,4,BAK 120
3230 - ECED& 120 Practicum - Nurturing Relationships,HY  ,2.0,106,116,2,GWH 152
3340 - ECON 101D Understanding Economics,MH  ,5.0,63,76,2,TYE 301
3340 - ECON 101D Understanding Economics,MH  ,5.0,63,76,4,TYE 301
3342 - ECON& 201 Micro Economics,HY  ,5.0,54,60,1,MON 101
3342 - ECON& 201 Micro Economics,HY  ,5.0,54,60,2,MON 101
3342 - ECON& 201 Micro Economics,HY  ,5.0,54,60,3,MON 101
3342 - ECON& 201 Micro Economics,HY  ,5.0,54,60,4,MON 101
3356 - ECON& 202 Macro Economics,HY  ,5.0,61,67,1,OLY 126
3356 - ECON& 202 Macro Economics,HY  ,5.0,61,67,2,OLY 126
3356 - ECON& 202 Macro Economics,HY  ,5.0,61,67,3,OLY 126
3356 - ECON& 202 Macro Economics,HY  ,5.0,61,67,4,OLY 126
3384 - EDUC 256 Education in Action Seminar,HY1 ,2.0,86,91,2,GWH 152
3386 - EDUC 256 Education in Action Seminar,HY2 ,2.0,86,91,2,GWH 152
3388 - EDUC 256 Education in Action Seminar,HY3 ,2.0,86,91,2,GWH 152
3377 - EDUC& 202 Introduction to Education,HY1 ,5.0,75,85,2,GWH 152
3377 - EDUC& 202 Introduction to Education,HY1 ,5.0,75,85,4,GWH 152
3378 - EDUC& 202 Introduction to Education,HY2 ,5.0,103,116,1,GWH 152
0380 - ELA 010 ELA Level 1 Communications ,A   ,10.0,61,74,1,RAI 200
0380 - ELA 010 ELA Level 1 Communications ,A   ,10.0,61,74,2,RAI 200
0380 - ELA 010 ELA Level 1 Communications ,A   ,10.0,61,74,3,RAI 200
0380 - ELA 010 ELA Level 1 Communications ,A   ,10.0,61,74,4,RAI 200
0388 - ELA 010 ELA Level 1 Communications ,MO1 ,10.0,110,131,2,MHS 106
0388 - ELA 010 ELA Level 1 Communications ,MO1 ,10.0,110,131,3,MHS 106
0388 - ELA 010 ELA Level 1 Communications ,MO1 ,10.0,110,131,4,MHS 106
0384 - ELA 010 ELA Level 1 Communications ,MR1 ,10.0,110,128,2,MRH 109
0384 - ELA 010 ELA Level 1 Communications ,MR1 ,10.0,110,128,3,MRH 109
0384 - ELA 010 ELA Level 1 Communications ,MR1 ,10.0,110,128,4,MRH 109
0382 - ELA 010 ELA Level 1 Communications ,S   ,10.0,110,128,2,RAI 200
0382 - ELA 010 ELA Level 1 Communications ,S   ,10.0,110,128,3,RAI 200
0382 - ELA 010 ELA Level 1 Communications ,S   ,10.0,110,128,4,RAI 200
0390 - ELA 020 ELA Level 2 Communications ,A   ,10.0,61,74,1,BAK 206
0390 - ELA 020 ELA Level 2 Communications ,A   ,10.0,61,74,2,BAK 206
0390 - ELA 020 ELA Level 2 Communications ,A   ,10.0,61,74,3,BAK 206
0390 - ELA 020 ELA Level 2 Communications ,A   ,10.0,61,74,4,BAK 206
0392 - ELA 020 ELA Level 2 Communications ,B   ,10.0,77,90,1,RAI 202
0392 - ELA 020 ELA Level 2 Communications ,B   ,10.0,77,90,2,RAI 202
0392 - ELA 020 ELA Level 2 Communications ,B   ,10.0,77,90,3,RAI 202
0392 - ELA 020 ELA Level 2 Communications ,B   ,10.0,77,90,4,RAI 202
0404 - ELA 020 ELA Level 2 Communications ,MO1 ,10.0,110,131,2,MHS 106
0404 - ELA 020 ELA Level 2 Communications ,MO1 ,10.0,110,131,3,MHS 106
0404 - ELA 020 ELA Level 2 Communications ,MO1 ,10.0,110,131,4,MHS 106
0406 - ELA 020 ELA Level 2 Communications ,MO2 ,10.0,110,131,2,MHS 105
0406 - ELA 020 ELA Level 2 Communications ,MO2 ,10.0,110,131,3,MHS 105
0406 - ELA 020 ELA Level 2 Communications ,MO2 ,10.0,110,131,4,MHS 105
0398 - ELA 020 ELA Level 2 Communications ,MR2 ,10.0,110,128,2,MRH 106
0398 - ELA 020 ELA Level 2 Communications ,MR2 ,10.0,110,128,3,MRH 106
0398 - ELA 020 ELA Level 2 Communications ,MR2 ,10.0,110,128,4,MRH 106
0394 - ELA 020 ELA Level 2 Communications ,S   ,10.0,110,128,2,RAI 200
0394 - ELA 020 ELA Level 2 Communications ,S   ,10.0,110,128,3,RAI 200
0394 - ELA 020 ELA Level 2 Communications ,S   ,10.0,110,128,4,RAI 200
0396 - ELA 020 ELA Level 2 Communications ,T   ,10.0,110,128,2,RAI 202
0396 - ELA 020 ELA Level 2 Communications ,T   ,10.0,110,128,3,RAI 202
0396 - ELA 020 ELA Level 2 Communications ,T   ,10.0,110,128,4,RAI 202
0410 - ELA 030 ELA Level 3 Communications ,A   ,10.0,61,74,1,RAI 202
0410 - ELA 030 ELA Level 3 Communications ,A   ,10.0,61,74,2,RAI 202
0410 - ELA 030 ELA Level 3 Communications ,A   ,10.0,61,74,3,RAI 202
0410 - ELA 030 ELA Level 3 Communications ,A   ,10.0,61,74,4,RAI 202
0412 - ELA 030 ELA Level 3 Communications ,B   ,10.0,77,90,1,RAI 202
0412 - ELA 030 ELA Level 3 Communications ,B   ,10.0,77,90,2,RAI 202
0412 - ELA 030 ELA Level 3 Communications ,B   ,10.0,77,90,3,RAI 202
0412 - ELA 030 ELA Level 3 Communications ,B   ,10.0,77,90,4,RAI 202
0420 - ELA 030 ELA Level 3 Communications ,MO2 ,10.0,110,131,2,MHS 105
0420 - ELA 030 ELA Level 3 Communications ,MO2 ,10.0,110,131,3,MHS 105
0420 - ELA 030 ELA Level 3 Communications ,MO2 ,10.0,110,131,4,MHS 105
0416 - ELA 030 ELA Level 3 Communications ,MR3 ,10.0,110,128,2,MRH 108
0416 - ELA 030 ELA Level 3 Communications ,MR3 ,10.0,110,128,3,MRH 108
0416 - ELA 030 ELA Level 3 Communications ,MR3 ,10.0,110,128,4,MRH 108
0414 - ELA 030 ELA Level 3 Communications ,T   ,10.0,110,128,2,RAI 202
0414 - ELA 030 ELA Level 3 Communications ,T   ,10.0,110,128,3,RAI 202
0414 - ELA 030 ELA Level 3 Communications ,T   ,10.0,110,128,4,RAI 202
3392 - EMS 151 Emergency Medical Technician Training,S   ,13.0,112,133,1,LBH 111
3392 - EMS 151 Emergency Medical Technician Training,S   ,13.0,112,133,3,LBH 111
3556 - ENG T 100 Introduction to Engineering Graphics and 2D AutoCAD,S   ,4.0,103,119,2,AMT 159
3556 - ENG T 100 Introduction to Engineering Graphics and 2D AutoCAD,S   ,4.0,103,119,4,AMT 159
3560 - ENG T 101 Introduction to Graphics and Measurement,A   ,5.0,83,97,2,AMT 153
3560 - ENG T 101 Introduction to Graphics and Measurement,A   ,5.0,83,97,4,AMT 153
3562 - ENG T 102 Technical Problem Analysis,S   ,5.0,83,97,2,AMT 159
3562 - ENG T 102 Technical Problem Analysis,S   ,5.0,83,97,4,AMT 159
"3575 - ENG T 105 Precision, Fits, Tolerancing and GD&T",S   ,4.0,103,119,2,AMT 153
"3575 - ENG T 105 Precision, Fits, Tolerancing and GD&T",S   ,4.0,103,119,4,AMT 153
3578 - ENG T 108 Engineering Graphics: 3D CAD,A   ,4.0,81,97,1,AMT 159
3578 - ENG T 108 Engineering Graphics: 3D CAD,A   ,4.0,81,97,3,AMT 159
3580 - ENG T 185 Introduction to CAD with CATIA v5,A   ,4.0,81,97,1,AMT 153
3580 - ENG T 185 Introduction to CAD with CATIA v5,A   ,4.0,81,97,3,AMT 153
3585 - ENG T 193 Intermediate CAD with CATIA v5,S   ,4.0,103,119,1,AMT 159
3585 - ENG T 193 Intermediate CAD with CATIA v5,S   ,4.0,103,119,3,AMT 159
3600 - ENG T 203 AutoCAD II - Intermediate,S   ,4.0,103,119,2,AMT 152
3600 - ENG T 203 AutoCAD II - Intermediate,S   ,4.0,103,119,4,AMT 152
3602 - ENG T 225 Engineering Technology Skills Building 1,A   ,2.0,66,76,2,AMT 159
3602 - ENG T 225 Engineering Technology Skills Building 1,A   ,2.0,66,76,4,AMT 159
3604 - ENG T 226 Engineering Technology Skills Building 2,A   ,2.0,66,76,2,AMT 159
3604 - ENG T 226 Engineering Technology Skills Building 2,A   ,2.0,66,76,4,AMT 159
3610 - ENG T 259 Engineering Graphics: 3D CAD/CAM,S   ,4.0,103,119,1,AMT 153
3610 - ENG T 259 Engineering Graphics: 3D CAD/CAM,S   ,4.0,103,119,3,AMT 153
3652 - ENGL 097 Beginning Grammar and Writing,A   ,5.0,54,60,1,GWH 376
3652 - ENGL 097 Beginning Grammar and Writing,A   ,5.0,54,60,2,GWH 376
3652 - ENGL 097 Beginning Grammar and Writing,A   ,5.0,54,60,3,GWH 376
3652 - ENGL 097 Beginning Grammar and Writing,A   ,5.0,54,60,4,GWH 376
3654 - ENGL 097 Beginning Grammar and Writing,B   ,5.0,54,60,1,GWH 284
3654 - ENGL 097 Beginning Grammar and Writing,B   ,5.0,54,60,2,GWH 284
3654 - ENGL 097 Beginning Grammar and Writing,B   ,5.0,54,60,3,GWH 284
3654 - ENGL 097 Beginning Grammar and Writing,B   ,5.0,54,60,4,GWH 284
3656 - ENGL 097 Beginning Grammar and Writing,C   ,5.0,61,67,1,GWH 376
3656 - ENGL 097 Beginning Grammar and Writing,C   ,5.0,61,67,2,GWH 376
3656 - ENGL 097 Beginning Grammar and Writing,C   ,5.0,61,67,3,GWH 376
3656 - ENGL 097 Beginning Grammar and Writing,C   ,5.0,61,67,4,GWH 376
3658 - ENGL 097 Beginning Grammar and Writing,E   ,5.0,61,67,1,GWH 286
3658 - ENGL 097 Beginning Grammar and Writing,E   ,5.0,61,67,2,GWH 286
3658 - ENGL 097 Beginning Grammar and Writing,E   ,5.0,61,67,3,GWH 286
3658 - ENGL 097 Beginning Grammar and Writing,E   ,5.0,61,67,4,GWH 286
3660 - ENGL 097 Beginning Grammar and Writing,F   ,5.0,75,81,1,GWH 378
3660 - ENGL 097 Beginning Grammar and Writing,F   ,5.0,75,81,3,GWH 378
3662 - ENGL 097 Beginning Grammar and Writing,S   ,5.0,103,116,1,GWH 270
3662 - ENGL 097 Beginning Grammar and Writing,S   ,5.0,103,116,3,GWH 270
3672 - ENGL 098 Introduction to College Writing,A   ,5.0,47,53,1,GWH 388
3672 - ENGL 098 Introduction to College Writing,A   ,5.0,47,53,2,GWH 388
3672 - ENGL 098 Introduction to College Writing,A   ,5.0,47,53,3,GWH 388
3672 - ENGL 098 Introduction to College Writing,A   ,5.0,47,53,4,GWH 388
3680 - ENGL 098 Introduction to College Writing,AC  ,5.0,61,74,1,GWH 378
3680 - ENGL 098 Introduction to College Writing,AC  ,5.0,61,74,3,GWH 378
3674 - ENGL 098 Introduction to College Writing,B   ,5.0,54,60,1,GWH 388
3674 - ENGL 098 Introduction to College Writing,B   ,5.0,54,60,2,GWH 388
3674 - ENGL 098 Introduction to College Writing,B   ,5.0,54,60,3,GWH 388
3674 - ENGL 098 Introduction to College Writing,B   ,5.0,54,60,4,GWH 388
3678 - ENGL 098 Introduction to College Writing,E   ,5.0,61,67,1,GWH 388
3678 - ENGL 098 Introduction to College Writing,E   ,5.0,61,67,2,GWH 388
3678 - ENGL 098 Introduction to College Writing,E   ,5.0,61,67,3,GWH 388
3678 - ENGL 098 Introduction to College Writing,E   ,5.0,61,67,4,GWH 388
3682 - ENGL 098 Introduction to College Writing,F   ,5.0,68,74,1,GWH 286
3682 - ENGL 098 Introduction to College Writing,F   ,5.0,68,74,2,GWH 286
3682 - ENGL 098 Introduction to College Writing,F   ,5.0,68,74,3,GWH 286
3682 - ENGL 098 Introduction to College Writing,F   ,5.0,68,74,4,GWH 286
3684 - ENGL 098 Introduction to College Writing,G   ,5.0,75,81,1,GWH 376
3684 - ENGL 098 Introduction to College Writing,G   ,5.0,75,81,2,GWH 376
3684 - ENGL 098 Introduction to College Writing,G   ,5.0,75,81,3,GWH 376
3684 - ENGL 098 Introduction to College Writing,G   ,5.0,75,81,4,GWH 376
3688 - ENGL 098 Introduction to College Writing,S   ,5.0,103,116,2,GWH 376
3688 - ENGL 098 Introduction to College Writing,S   ,5.0,103,116,4,GWH 376
3808 - ENGL 105 Creative Nonfiction,A   ,5.0,82,88,1,GWH 284
3808 - ENGL 105 Creative Nonfiction,A   ,5.0,82,88,2,GWH 284
3808 - ENGL 105 Creative Nonfiction,A   ,5.0,82,88,3,GWH 284
3808 - ENGL 105 Creative Nonfiction,A   ,5.0,82,88,4,GWH 284
3812 - ENGL 106 Poetry I,A   ,5.0,54,60,1,GWH 282
3812 - ENGL 106 Poetry I,A   ,5.0,54,60,2,GWH 282
3812 - ENGL 106 Poetry I,A   ,5.0,54,60,3,GWH 282
3812 - ENGL 106 Poetry I,A   ,5.0,54,60,4,GWH 282
3814 - ENGL 106 Poetry I,MO  ,5.0,77,90,1,TYE 301
3814 - ENGL 106 Poetry I,MO  ,5.0,77,90,3,TYE 301
3816 - ENGL 108 Fiction I,A   ,5.0,61,67,1,GWH 282
3816 - ENGL 108 Fiction I,A   ,5.0,61,67,2,GWH 282
3816 - ENGL 108 Fiction I,A   ,5.0,61,67,3,GWH 282
3816 - ENGL 108 Fiction I,A   ,5.0,61,67,4,GWH 282
3818 - ENGL 108 Fiction I,MO  ,5.0,77,90,1,TYE 301
3818 - ENGL 108 Fiction I,MO  ,5.0,77,90,3,TYE 301
3822 - ENGL 109 Screen and Play Writing I,A   ,5.0,68,74,1,GWH 282
3822 - ENGL 109 Screen and Play Writing I,A   ,5.0,68,74,2,GWH 282
3822 - ENGL 109 Screen and Play Writing I,A   ,5.0,68,74,3,GWH 282
3822 - ENGL 109 Screen and Play Writing I,A   ,5.0,68,74,4,GWH 282
3832 - ENGL 120D Native American Literature,A   ,5.0,61,67,1,GWH 284
3832 - ENGL 120D Native American Literature,A   ,5.0,61,67,2,GWH 284
3832 - ENGL 120D Native American Literature,A   ,5.0,61,67,3,GWH 284
3832 - ENGL 120D Native American Literature,A   ,5.0,61,67,4,GWH 284
3846 - ENGL 166 Poetry II,A   ,5.0,54,60,1,GWH 282
3846 - ENGL 166 Poetry II,A   ,5.0,54,60,2,GWH 282
3846 - ENGL 166 Poetry II,A   ,5.0,54,60,3,GWH 282
3846 - ENGL 166 Poetry II,A   ,5.0,54,60,4,GWH 282
3848 - ENGL 168 Fiction II,A   ,5.0,61,67,1,GWH 282
3848 - ENGL 168 Fiction II,A   ,5.0,61,67,2,GWH 282
3848 - ENGL 168 Fiction II,A   ,5.0,61,67,3,GWH 282
3848 - ENGL 168 Fiction II,A   ,5.0,61,67,4,GWH 282
3852 - ENGL 169 Screen and Play Writing II,A   ,5.0,68,74,1,GWH 282
3852 - ENGL 169 Screen and Play Writing II,A   ,5.0,68,74,2,GWH 282
3852 - ENGL 169 Screen and Play Writing II,A   ,5.0,68,74,3,GWH 282
3852 - ENGL 169 Screen and Play Writing II,A   ,5.0,68,74,4,GWH 282
3862 - ENGL 206 Poetry III,A   ,5.0,54,60,1,GWH 282
3862 - ENGL 206 Poetry III,A   ,5.0,54,60,2,GWH 282
3862 - ENGL 206 Poetry III,A   ,5.0,54,60,3,GWH 282
3862 - ENGL 206 Poetry III,A   ,5.0,54,60,4,GWH 282
3864 - ENGL 208 Fiction III,A   ,5.0,61,67,1,GWH 282
3864 - ENGL 208 Fiction III,A   ,5.0,61,67,2,GWH 282
3864 - ENGL 208 Fiction III,A   ,5.0,61,67,3,GWH 282
3864 - ENGL 208 Fiction III,A   ,5.0,61,67,4,GWH 282
3868 - ENGL 209 Screen and Play Writing III,A   ,5.0,68,74,1,GWH 282
3868 - ENGL 209 Screen and Play Writing III,A   ,5.0,68,74,2,GWH 282
3868 - ENGL 209 Screen and Play Writing III,A   ,5.0,68,74,3,GWH 282
3868 - ENGL 209 Screen and Play Writing III,A   ,5.0,68,74,4,GWH 282
3882 - ENGL 251 Myth and Literature of Greece and Rome,A   ,5.0,68,74,1,GWH 382
3882 - ENGL 251 Myth and Literature of Greece and Rome,A   ,5.0,68,74,2,GWH 382
3882 - ENGL 251 Myth and Literature of Greece and Rome,A   ,5.0,68,74,3,GWH 382
3882 - ENGL 251 Myth and Literature of Greece and Rome,A   ,5.0,68,74,4,GWH 382
3718 - ENGL& 101 English Composition I,AC  ,5.0,61,74,1,GWH 378
3718 - ENGL& 101 English Composition I,AC  ,5.0,61,74,3,GWH 378
3754 - ENGL& 101 English Composition I,MO2 ,5.0,91,104,1,TYE 301
3754 - ENGL& 101 English Composition I,MO2 ,5.0,91,104,3,TYE 301
3760 - ENGL& 101 English Composition I,T   ,5.0,103,116,2,GWH 274
3760 - ENGL& 101 English Composition I,T   ,5.0,103,116,4,GWH 274
3762 - ENGL& 101 English Composition I,U   ,5.0,110,116,1,GWH 284
3762 - ENGL& 101 English Composition I,U   ,5.0,110,116,2,GWH 284
3762 - ENGL& 101 English Composition I,U   ,5.0,110,116,3,GWH 284
3762 - ENGL& 101 English Composition I,U   ,5.0,110,116,4,GWH 284
3780 - ENGL& 102 Composition II,A   ,5.0,54,60,1,GWH 168
3780 - ENGL& 102 Composition II,A   ,5.0,54,60,2,GWH 168
3780 - ENGL& 102 Composition II,A   ,5.0,54,60,3,GWH 168
3780 - ENGL& 102 Composition II,A   ,5.0,54,60,4,GWH 168
3782 - ENGL& 102 Composition II,B   ,5.0,54,60,1,GWH 288
3782 - ENGL& 102 Composition II,B   ,5.0,54,60,2,GWH 288
3782 - ENGL& 102 Composition II,B   ,5.0,54,60,3,GWH 288
3782 - ENGL& 102 Composition II,B   ,5.0,54,60,4,GWH 288
3784 - ENGL& 102 Composition II,C   ,5.0,61,67,1,GWH 374
3784 - ENGL& 102 Composition II,C   ,5.0,61,67,2,GWH 374
3784 - ENGL& 102 Composition II,C   ,5.0,61,67,3,GWH 374
3784 - ENGL& 102 Composition II,C   ,5.0,61,67,4,GWH 374
3786 - ENGL& 102 Composition II,E   ,5.0,61,67,1,GWH 364
3786 - ENGL& 102 Composition II,E   ,5.0,61,67,2,GWH 364
3786 - ENGL& 102 Composition II,E   ,5.0,61,67,3,GWH 364
3786 - ENGL& 102 Composition II,E   ,5.0,61,67,4,GWH 364
3788 - ENGL& 102 Composition II,F   ,5.0,61,74,1,GWH 168
3788 - ENGL& 102 Composition II,F   ,5.0,61,74,3,GWH 168
3792 - ENGL& 102 Composition II,H   ,5.0,68,74,1,GWH 162
3792 - ENGL& 102 Composition II,H   ,5.0,68,74,3,GWH 162
3798 - ENGL& 102 Composition II,HN  ,5.0,75,88,2,GWH 264
3798 - ENGL& 102 Composition II,HN  ,5.0,75,88,4,GWH 264
3794 - ENGL& 102 Composition II,I   ,5.0,75,81,1,GWH 288
3794 - ENGL& 102 Composition II,I   ,5.0,75,81,2,GWH 288
3794 - ENGL& 102 Composition II,I   ,5.0,75,81,3,GWH 288
3794 - ENGL& 102 Composition II,I   ,5.0,75,81,4,GWH 288
3796 - ENGL& 102 Composition II,J   ,5.0,75,81,1,GWH 168
